id,title,artist,year,genre,style,sample
1424,It's Up to You (The Television Mix 1992),Steinski and The Mass Media,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1425,Puro Imbento,Francis M.,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1426,Do This,MC Rod,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1427,L.L Brothers No Theme,L.L Brothers,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1428,Bombo Clap,Violadores Del Verso feat. Rebel,2002,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1429,Sample That! (Tropical House Mix),24-7-365,1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1430,Check Out the Chicken,Grandmaster Chicken & D.J. Duck,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1431,Bare Necessities Megamix,UK Mixmasters,1991,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1432,"T's Revenge It Takes a Thief (Julian ""Jumpin"" Perez)",Tyree,1988,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1433,Let Em In,Talib Kweli and Z-Trip feat. Ace Hood,2012,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1434,We Got It,DJ Dan and Charles Feelgood,2013,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1435,Inside Out,Eric B.,1995,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1436,I Got the Bass,DJ Bass Boy,1990,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1437,Too Funky,3-2 Get Funky,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1438,The Lyrics Are High,PFP,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1439,At My House (The Apachies / N.Y. Acid Dust Mix),Frankie Bones,1988,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1440,Movin' on Up,Rated X,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1441,Here We Go,Kindred the Family Soul feat. Chill Moody,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1442,And I'm Ron C,Ron C,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1443,Car Wash,Jay Ski,1991,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1444,Look at You Now,EPMD,2001,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1445,1984,Inteus,2019,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1446,Jump (Funkymix),Kris Kross,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1447,Pop Ya Trunks,Ace C Ducey,1994,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1448,Paradise 25,Herb Alpert,1991,Jazz / Blues,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1449,4 Sonny,Marqueal Jordan,2013,Jazz / Blues,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1450,"Are You Free (12"" Spearmint Mix)",Mint Condition,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1451,London Beats Vol. 1,London Beats,1987,Soul / Funk / Disco,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1452,My House (Vacuii Club Remix),Bronx Cheer,2019,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1453,Ik Lig Op M'n Kussen Stil Te Dromen ('89 Versie),Hepie & Hepie,1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1454,Ain't Nuttin' Changed! (Remix),Bell Biv DeVoe,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1455,Car Hoppin' Ho,N.D.D.,1994,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1456,This Is a Jam,Demon Boyz,1987,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1457,Where I'm From,DJ Delirium and Guitar Rob,1996,Electronic / Dance,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1458,Rave Stomp II,Ace-1,2003,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1459,Don't Stop the Mix,Juanito (FX),1988,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1460,13 (Blend),DJ Soina feat. Waldemar Kasta,2011,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1461,Here's Looking at You,Teena Marie,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1462,Midas Touch,Awon and Phoniks,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1463,Don't Play Me,F.S. Effect,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1464,New New York,Tes,2003,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1465,Happiness,Bounce Brigade,2007,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1466,Mr DJ,BOSE,1996,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1467,Feel the Hip (Dezz-A-Dub),Neil Hawaiian House,1989,Electronic / Dance,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1468,Enfant D'Une Epoque,HK & Les Saltimbanks,2010,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1469,U R Here,Wagon Christ,2020,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1470,Geld Abheben,Fettes Brot,1998,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1471,"1, 2, 3... Rhymes Galore (DJ Desue Remix)",DJ Tomekk,1999,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1472,eRplaści,Rymoplastykon,2007,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1473,Music From Hyperspace,C2C,2003,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1474,Rude Boyz Gettin' Funky,L. D. Jam INC.,1990,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1475,On Da Flex,DJ Godfather,1997,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1476,89 Dynamite Mix (R/U/Def?) Mix,Bits & Pieces (Dynamite Mixers),1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1477,All Right,Visionaries,2006,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1478,Sodom & Gomorrah,Sluggy Ranks,1989,Reggae / Dub,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1479,Rap to You,Kid Sensation,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1480,Życie W Ciągłym Stresie,DJ Soina feat. Buczer and Cegła,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1481,Dîners en Ville,brAque,2015,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1482,The Warehouse Acid Groove,The Warehouse Party Boys,1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1483,Watcha Gonna Do,Playhouse-X,1990,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1484,No Justice No Peace,Smuv-Radicals,1993,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1485,Live for You,LL Cool J feat. Brad Paisley,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1486,That's Bad,Mr. Lee (Chicago House),1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1487,Lisa Baby (Hip Hop Fat Mix),Father MC,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1488,K-ZMB Special Bulletin,Sid Roams,2009,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1489,Beat Bytes,Drop (2),1987,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1490,Rapper Sagen Yo,Samy Deluxe,2014,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1491,ROTDJ Radio,DJ Shortfuse,2003,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1492,Intro 2,Lou X and Disastro,1994,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1493,S.P.E.N. (The Confusion),Numarx,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1494,"Why It Gotta Be You, Doug?",Cold Heart Crew,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1495,Who's Got Your Love (Lazaro Mendez' Universal Hip Hop Bass Music Classic Dance),Nyasia,1992,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1496,Vie,Yes Mccan,2018,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1497,Intro: Front Door,N.O.T.S.,1994,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1498,Poet With Soul,Def Jef,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1499,Childhood,Subculture Sage,2013,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1500,I Run This,Slick Rick,1999,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1501,Make Room for the Dub.B.U.,Low Profile,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1502,Yankee Girl,Liquid Soul,1998,Soul / Funk / Disco,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1503,Ace Is a Spade,Overweight Pooch,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1504,Don't Stop the Music,Cameron Paul,1988,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1505,Introvista,Cuarto Universo and Soulsquad,2007,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1506,Rapline II,IAM,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1507,Be Ya Self,Tarsha Vega,2000,Rock / Pop,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1508,"Deuce, Ace, Housin'",Tuff Crew,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1509,El Show Del Señor De Jota Jonta,Caballeros Del Plan G feat. Dj Jonta,2004,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1510,Eyes Wide Shut,Skyzoo,2020,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1511,Don't Make Me Over,Francis M.,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1512,La Fuerza De Los Verdaderos,Inkognito,2010,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1513,Carol,Jonwayne,2018,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1514,Parkay,Society,1994,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1515,Can't Hold Us Down (Babigezus Mix),Babigezus and Da Allstars feat. Greg Nice,1996,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1516,Scratch (Interlude),DJ Unwind,2006,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1517,Come Along,Juggaknots,2002,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1518,Puerto Rico,Ruben DJ,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1519,I Got the Knack,Everlast,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1520,Toată Noaptea (Versiunea Cenzurată),Verbal (Romanian Hip-hop) feat. Puya (Romanian Hip-hop),2005,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1521,Headhunter (Made of Order Mix for Overnight),Front 242,1990,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1522,Spin to the Grooveline (Convoy Mix),The Box,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1523,Anton Aus Tirol,Anton Aus Tirol feat. DJ Ötzi,2000,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1524,I'm the Master,.9 Milli,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1525,Klasyka Gatunku II,Patokalipsa,2017,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1526,War of the Worlds (Oakland Style),Juanito (FX),1989,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1527,Ryme Boss,Just for Kicks JFK feat. The Ryme Boss,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1528,Up Jumped the Boogie,Bliss N Eso,2006,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1529,PENISLAND MEGAMASHUP,Penisland,2021,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1530,Poster Lagwado Bazaar Mein,"Dilip Sen-Sameer Sen, Lalit Sen and Shweta Shetty",1997,World / Latin,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1531,The Predator,Overlord X,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1532,Terminators,Steve Wetherill,1990,Soundtrack / Library,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1533,Mic Beat Kut,Invisibl Skratch Piklz,1999,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1534,Good Girl (Long Beach Family Remix),The Mad Capsule Markets,2000,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1535,Weekends,Latino Party,1990,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1536,Razowy,Kaliber 44 feat. Gutek,2016,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1537,Backyard (Outta the Hood Version),Pebbles and Salt-N-Pepa,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1538,What Is a DJ?,DJ Laz feat. Exotic E and Swaye-Z,2000,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1539,Superstar DJ's Part II,DJ Friction feat. Thomilla,2002,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1540,Vieni Con Noi,Frank Siciliano,2015,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1541,Say the Words,DC Talk,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1542,It Takes Two (X-Mix),Rob Base & DJ E-Z Rock,1997,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1543,Street Knowledge,Gankster Ryme Mistro,1995,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1544,Un Bon Son Ne Meurt Jamais,Princess Aniès,2006,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1545,And the Needle Fuck Up,Deep Bass 909,2016,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1546,Skrech I Dello,DJ Munja feat. DJ Del Rodney,2011,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1547,Fais Monter La Pression,Le Vrai Ben,2009,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1548,Full Contact,K.A.S.T.A. Squad feat. Questablist,2003,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1549,"Alerta Corazon ""Casablanca Mix"" (12"" Version)",Azucar Moreno,1988,Rock / Pop,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1550,Dopemix Vol. 1,DJ Prince Ice,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1551,Raid With a Guage,Bass Patrol,1992,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1552,Business as Usual,Dr. Jones,2009,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1553,Skeezer,MC Gemini and Jealous J,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1554,La Tercera Division,DJ Raff and Solo Di Medina,2001,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1555,Ain't Nuthin Nice,MC J' Ro 'J,1988,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1556,Take a Fix of Funk,Kash Da Masta feat. D.J. Weet.A.Mix,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1557,Amor Confuso,Tiro De Gracia,2008,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1558,Autodidactas,Arma Blanca,2007,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1559,I Did It Like This,Ugly Duckling,2000,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1560,Step Off,MC Twist,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1561,Laying It Down,PFP,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1562,Da-Bona,B.O.$.,1991,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1563,"Slice, I Get Nice",Grandmaster Slice and Izzy Chill,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1564,If It Was Up to Me,Nomadik Mind Travlers,1999,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1565,Bring Hip Hop Back,Cipher Complete,1998,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1566,Check What You're Listening To,Public Enemy,2005,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1567,X Is in Effect,B-Boy-X and the 13th District Posse,1989,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1568,Coming Up Hard,Total Devastation,1990,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1569,Bits & Pieces 88 (Side A),Bits & Pieces (Dynamite Mixers),1988,Electronic / Dance,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1570,Say It Loud,Rodney O and Joe Cooley,1990,Hip-Hop / Rap / R&B,Multiple Elements,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
1571,Cut Master Crash,Gigolo Tony,1987,Hip-Hop / Rap / R&B,Vocals / Lyrics,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/
