,title,artist,year,sample,genre,style
1426,4 Sonny,Marqueal Jordan,2013,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Jazz / Blues,Vocals / Lyrics
1427,"Are You Free (12"" Spearmint Mix)",Mint Condition,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1428,London Beats Vol. 1,London Beats,1987,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Soul / Funk / Disco,Vocals / Lyrics
1429,My House (Vacuii Club Remix),Bronx Cheer,2019,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1430,Ik Lig Op M'n Kussen Stil Te Dromen ('89 Versie),Hepie & Hepie,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1431,Ain't Nuttin' Changed! (Remix),Bell Biv DeVoe,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1432,Car Hoppin' Ho,N.D.D.,1994,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1433,This Is a Jam,Demon Boyz,1987,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1434,Where I'm From,DJ Delirium and Guitar Rob,1996,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Multiple Elements
1435,Rave Stomp II,Ace-1,2003,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1436,Don't Stop the Mix,Juanito (FX),1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1437,13 (Blend),DJ Soina feat. Waldemar Kasta,2011,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1438,Here's Looking at You,Teena Marie,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1439,Midas Touch,Awon and Phoniks,2013,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1440,Don't Play Me,F.S. Effect,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1441,New New York,Tes,2003,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1442,Happiness,Bounce Brigade,2007,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1443,Mr DJ,BOSE,1996,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1444,Feel the Hip (Dezz-A-Dub),Neil Hawaiian House,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Multiple Elements
1445,Enfant D'Une Epoque,HK & Les Saltimbanks,2010,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1446,U R Here,Wagon Christ,2020,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1447,Geld Abheben,Fettes Brot,1998,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1448,"1, 2, 3... Rhymes Galore (DJ Desue Remix)",DJ Tomekk,1999,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1449,eRplaści,Rymoplastykon,2007,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1450,Music From Hyperspace,C2C,2003,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1451,Rude Boyz Gettin' Funky,L. D. Jam INC.,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1452,On Da Flex,DJ Godfather,1997,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1453,89 Dynamite Mix (R/U/Def?) Mix,Bits & Pieces (Dynamite Mixers),1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1454,All Right,Visionaries,2006,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1455,Sodom & Gomorrah,Sluggy Ranks,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Reggae / Dub,Vocals / Lyrics
1456,Rap to You,Kid Sensation,1992,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1457,Życie W Ciągłym Stresie,DJ Soina feat. Buczer and Cegła,2013,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1458,Dîners en Ville,brAque,2015,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1459,The Warehouse Acid Groove,The Warehouse Party Boys,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1460,Watcha Gonna Do,Playhouse-X,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1461,No Justice No Peace,Smuv-Radicals,1993,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1462,Live for You,LL Cool J feat. Brad Paisley,2013,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1463,That's Bad,Mr. Lee (Chicago House),1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1464,Lisa Baby (Hip Hop Fat Mix),Father MC,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1465,K-ZMB Special Bulletin,Sid Roams,2009,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1466,Beat Bytes,Drop (2),1987,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1467,Rapper Sagen Yo,Samy Deluxe,2014,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1468,ROTDJ Radio,DJ Shortfuse,2003,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1469,Intro 2,Lou X and Disastro,1994,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1470,S.P.E.N. (The Confusion),Numarx,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1471,"Why It Gotta Be You, Doug?",Cold Heart Crew,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1472,Who's Got Your Love (Lazaro Mendez' Universal Hip Hop Bass Music Classic Dance),Nyasia,1992,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1473,Vie,Yes Mccan,2018,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1474,Intro: Front Door,N.O.T.S.,1994,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1475,Poet With Soul,Def Jef,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1476,Childhood,Subculture Sage,2013,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1477,I Run This,Slick Rick,1999,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1478,Make Room for the Dub.B.U.,Low Profile,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1479,Yankee Girl,Liquid Soul,1998,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Soul / Funk / Disco,Vocals / Lyrics
1480,Ace Is a Spade,Overweight Pooch,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1481,Don't Stop the Music,Cameron Paul,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1482,Introvista,Cuarto Universo and Soulsquad,2007,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1483,Rapline II,IAM,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1484,Be Ya Self,Tarsha Vega,2000,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Rock / Pop,Vocals / Lyrics
1485,"Deuce, Ace, Housin'",Tuff Crew,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1486,El Show Del Señor De Jota Jonta,Caballeros Del Plan G feat. Dj Jonta,2004,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1487,Eyes Wide Shut,Skyzoo,2020,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1488,Don't Make Me Over,Francis M.,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1489,La Fuerza De Los Verdaderos,Inkognito,2010,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1490,Carol,Jonwayne,2018,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1491,Parkay,Society,1994,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1492,Can't Hold Us Down (Babigezus Mix),Babigezus and Da Allstars feat. Greg Nice,1996,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1493,Scratch (Interlude),DJ Unwind,2006,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1494,Come Along,Juggaknots,2002,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1495,Puerto Rico,Ruben DJ,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1496,I Got the Knack,Everlast,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1497,Toată Noaptea (Versiunea Cenzurată),Verbal (Romanian Hip-hop) feat. Puya (Romanian Hip-hop),2005,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Multiple Elements
1498,Headhunter (Made of Order Mix for Overnight),Front 242,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1499,Spin to the Grooveline (Convoy Mix),The Box,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1500,Anton Aus Tirol,Anton Aus Tirol feat. DJ Ötzi,2000,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1501,I'm the Master,.9 Milli,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1502,Klasyka Gatunku II,Patokalipsa,2017,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1503,War of the Worlds (Oakland Style),Juanito (FX),1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1504,Ryme Boss,Just for Kicks JFK feat. The Ryme Boss,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1505,Up Jumped the Boogie,Bliss N Eso,2006,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1506,PENISLAND MEGAMASHUP,Penisland,2021,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1507,Poster Lagwado Bazaar Mein,"Dilip Sen-Sameer Sen, Lalit Sen and Shweta Shetty",1997,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,World / Latin,Vocals / Lyrics
1508,The Predator,Overlord X,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1509,Terminators,Steve Wetherill,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Soundtrack / Library,Vocals / Lyrics
1510,Mic Beat Kut,Invisibl Skratch Piklz,1999,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1511,Good Girl (Long Beach Family Remix),The Mad Capsule Markets,2000,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1512,Weekends,Latino Party,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1513,Razowy,Kaliber 44 feat. Gutek,2016,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1514,Backyard (Outta the Hood Version),Pebbles and Salt-N-Pepa,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1515,What Is a DJ?,DJ Laz feat. Exotic E and Swaye-Z,2000,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1516,Superstar DJ's Part II,DJ Friction feat. Thomilla,2002,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1517,Vieni Con Noi,Frank Siciliano,2015,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1518,Say the Words,DC Talk,1992,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1519,It Takes Two (X-Mix),Rob Base & DJ E-Z Rock,1997,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Multiple Elements
1520,Street Knowledge,Gankster Ryme Mistro,1995,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1521,Un Bon Son Ne Meurt Jamais,Princess Aniès,2006,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1522,And the Needle Fuck Up,Deep Bass 909,2016,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1523,Skrech I Dello,DJ Munja feat. DJ Del Rodney,2011,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1524,Fais Monter La Pression,Le Vrai Ben,2009,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1525,Full Contact,K.A.S.T.A. Squad feat. Questablist,2003,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1526,"Alerta Corazon ""Casablanca Mix"" (12"" Version)",Azucar Moreno,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Rock / Pop,Vocals / Lyrics
1527,Dopemix Vol. 1,DJ Prince Ice,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1528,Raid With a Guage,Bass Patrol,1992,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1529,Business as Usual,Dr. Jones,2009,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1530,Skeezer,MC Gemini and Jealous J,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1531,La Tercera Division,DJ Raff and Solo Di Medina,2001,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1532,Ain't Nuthin Nice,MC J' Ro 'J,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1533,Take a Fix of Funk,Kash Da Masta feat. D.J. Weet.A.Mix,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1534,Amor Confuso,Tiro De Gracia,2008,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1535,Autodidactas,Arma Blanca,2007,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1536,I Did It Like This,Ugly Duckling,2000,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1537,Step Off,MC Twist,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1538,Laying It Down,PFP,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1539,Da-Bona,B.O.$.,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1540,"Slice, I Get Nice",Grandmaster Slice and Izzy Chill,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1541,If It Was Up to Me,Nomadik Mind Travlers,1999,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1542,Bring Hip Hop Back,Cipher Complete,1998,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1543,Check What You're Listening To,Public Enemy,2005,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1544,X Is in Effect,B-Boy-X and the 13th District Posse,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1545,Coming Up Hard,Total Devastation,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1546,Bits & Pieces 88 (Side A),Bits & Pieces (Dynamite Mixers),1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1547,Say It Loud,Rodney O and Joe Cooley,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Multiple Elements
1548,Cut Master Crash,Gigolo Tony,1987,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1549,Um,Losfeld,2000,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Multiple Elements
1550,Old School Throwdown,X-Ecutioners,2004,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1551,Fiebre,Telephunken,2001,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1552,At Any Cost,Science Faxtion,2008,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Rock / Pop,Vocals / Lyrics
1553,Panirani Skrech Odrezak,DJ Doobie,2011,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1554,The Rebel,To Kool Chris,1995,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1555,Mr. Universe,Max Tannone,2010,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1556,Who Said Our Dee Jay Couldn't Cut?! / He's Ruthless,I.R.M. Crew,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1557,Rock This World,Drivin' Force,1988,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1558,Old Skool Fool,Freestylers,2006,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1559,Big Apple Production Vol. IV,Genius at Work,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1560,Jackin' Chevys,Stalley,2014,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1561,Gemstones,Mod Sun,2014,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1562,Baddest Mutha on 2 Turntables (Club Mix),Sway & King Tech,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1563,Spin to the Groove Line,Detroit Boxx & Step 2,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1564,Feel Tha Funk,The Funky Products,1996,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1565,Panther Power,Paris,1989,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1566,She Taught Me How to Yodel,Bombalurina,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Rock / Pop,Vocals / Lyrics
1567,Get Busy,Vinegar,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1568,Mixmasterpiece (Muzik's Worst Nightmare),Mix Master Mike,1996,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1569,Star Megamix,Bally Sagoo,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,World / Latin,Vocals / Lyrics
1570,Contra Dixion,La Pozze Latina,1996,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1571,Move Like Vibert,Kettama,2021,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
1572,Hard Rhyme Composer,Smooth J. Smoothe and DJ Nasty,1990,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1573,Something to Say,Pacewon and Mr. Green feat. Masta Ace,2012,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Hip-Hop / Rap / R&B,Vocals / Lyrics
1574,Space Split,Liza N' Eliaz,1991,https://www.whosampled.com/Run-DMC/Here-We-Go-(Live-at-the-Funhouse)/,Electronic / Dance,Vocals / Lyrics
